,Price,YearBuilt,Rooms,Bedroom2,Bathroom,Distance,Car,Postcode,Landsize,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria,t,u
10006,1350000.0,1910.0,3,3.0,1.0,5.3,0.0,3070.0,271.0,0,0,1,0,0,0,0,0,0,0
10007,1075000.0,1970.0,4,4.0,2.0,15.4,2.0,3131.0,697.0,1,0,0,0,0,0,0,0,0,0
10009,1071888.0,2001.0,4,4.0,2.0,11.2,4.0,3046.0,553.0,0,0,1,0,0,0,0,0,0,0
10010,560000.0,2014.0,2,2.0,1.0,11.2,1.0,3046.0,132.0,0,0,1,0,0,0,0,0,1,0
10011,1750000.0,1935.0,5,5.0,2.0,12.3,2.0,3166.0,546.0,0,0,0,0,0,1,0,0,0,0
10012,1210000.0,1960.0,3,3.0,1.0,12.3,2.0,3166.0,700.0,0,0,0,0,0,1,0,0,0,0
10019,1300000.0,1970.0,4,4.0,2.0,21.5,2.0,3195.0,597.0,0,0,0,0,1,0,0,0,0,0
10020,1400000.0,2007.0,3,3.0,2.0,21.5,2.0,3195.0,259.0,0,0,0,0,1,0,0,0,0,0
10023,740000.0,1940.0,2,2.0,1.0,8.5,1.0,3044.0,487.0,0,0,1,0,0,0,0,0,0,0
10024,816000.0,2000.0,2,2.0,1.0,3.5,1.0,3207.0,0.0,0,0,0,0,0,1,0,0,0,1
10025,800000.0,2008.0,3,3.0,1.0,3.5,2.0,3207.0,0.0,0,0,0,0,0,1,0,0,0,1
10026,1020000.0,1920.0,2,2.0,1.0,4.6,1.0,3181.0,0.0,0,0,0,0,0,1,0,0,0,1
10027,660000.0,1970.0,2,2.0,2.0,4.6,1.0,3181.0,0.0,0,0,0,0,0,1,0,0,0,1
10028,1242000.0,1940.0,3,3.0,2.0,8.4,3.0,3072.0,468.0,0,0,1,0,0,0,0,0,0,0
10031,660000.0,1940.0,2,2.0,2.0,8.4,1.0,3072.0,70.0,0,0,1,0,0,0,0,0,1,0
10033,1350000.0,2014.0,5,5.0,3.0,8.4,4.0,3072.0,525.0,0,0,1,0,0,0,0,0,0,0
10034,1020000.0,2008.0,3,3.0,3.0,8.4,2.0,3072.0,158.0,0,0,1,0,0,0,0,0,0,0
10037,912000.0,1960.0,5,5.0,3.0,12.0,4.0,3073.0,890.0,0,0,1,0,0,0,0,0,0,0
10038,685000.0,1960.0,3,3.0,1.0,12.0,3.0,3073.0,494.0,0,0,1,0,0,0,0,0,0,0
10039,270000.0,1980.0,1,1.0,1.0,12.0,1.0,3073.0,0.0,0,0,1,0,0,0,0,0,0,1
10040,911000.0,1950.0,3,3.0,1.0,12.0,4.0,3073.0,601.0,0,0,1,0,0,0,0,0,0,0
10043,890500.0,1940.0,2,2.0,2.0,2.4,2.0,3121.0,180.0,0,0,1,0,0,0,0,0,0,1
10044,355000.0,1970.0,1,1.0,1.0,2.4,0.0,3121.0,1082.0,0,0,1,0,0,0,0,0,0,1
10047,1530000.0,1900.0,3,3.0,1.0,2.4,2.0,3121.0,187.0,0,0,1,0,0,0,0,0,0,0
10048,817000.0,2011.0,4,4.0,2.0,47.4,4.0,3431.0,1459.0,0,0,0,1,0,0,0,0,0,0
10050,1085000.0,1980.0,3,3.0,2.0,19.9,2.0,3134.0,921.0,1,0,0,0,0,0,0,0,0,0
10051,750000.0,1955.0,3,3.0,1.0,19.9,1.0,3134.0,446.0,1,0,0,0,0,0,0,0,0,0
10053,860000.0,1985.0,4,4.0,2.0,23.5,0.0,3178.0,725.0,0,0,0,0,1,0,0,0,0,0
10054,645000.0,2010.0,4,4.0,2.0,34.7,2.0,3977.0,448.0,0,0,0,0,1,0,0,0,0,0
10055,1770000.0,1998.0,4,4.0,2.0,15.2,2.0,3191.0,463.0,0,0,0,0,0,1,0,0,0,0
10056,2250000.0,1980.0,5,5.0,3.0,15.2,2.0,3191.0,640.0,0,0,0,0,0,1,0,0,0,0
10059,1085000.0,1920.0,3,3.0,1.0,5.1,1.0,3011.0,297.0,0,0,0,0,0,0,1,0,0,0
10063,945000.0,1970.0,2,2.0,1.0,2.7,1.0,3141.0,708.0,0,0,0,0,0,1,0,0,0,1
10073,780000.0,1999.0,4,4.0,2.0,10.5,2.0,3020.0,696.0,0,0,0,0,0,0,1,0,0,0
10075,2000000.0,1945.0,5,5.0,3.0,10.2,2.0,3127.0,735.0,0,0,0,0,0,1,0,0,0,0
10078,1450000.0,2005.0,4,4.0,2.0,15.5,2.0,3106.0,883.0,1,0,0,0,0,0,0,0,0,0
10079,1860000.0,1995.0,4,4.0,3.0,15.5,3.0,3106.0,682.0,1,0,0,0,0,0,0,0,0,0
10083,460000.0,1980.0,3,3.0,1.0,15.3,1.0,3074.0,340.0,0,0,1,0,0,0,0,0,0,1
10084,651000.0,1970.0,3,3.0,1.0,15.3,2.0,3074.0,555.0,0,0,1,0,0,0,0,0,0,0
10085,831000.0,1950.0,3,3.0,1.0,15.3,2.0,3074.0,651.0,0,0,1,0,0,0,0,0,0,0
10086,1250000.0,1960.0,3,3.0,1.0,7.0,2.0,3071.0,695.0,0,0,1,0,0,0,0,0,0,0
10090,640000.0,1970.0,3,3.0,1.0,4.1,1.0,3142.0,0.0,0,0,0,0,0,1,0,0,0,1
10091,856000.0,1996.0,2,2.0,1.0,4.3,2.0,3032.0,326.0,0,0,0,0,0,0,1,0,1,0
10092,1235000.0,1960.0,4,4.0,2.0,17.2,4.0,3133.0,624.0,1,0,0,0,0,0,0,0,0,0
10096,1290000.0,2003.0,4,4.0,2.0,17.2,2.0,3133.0,407.0,1,0,0,0,0,0,0,0,0,0
10098,1000000.0,1980.0,4,4.0,2.0,14.7,1.0,3152.0,722.0,1,0,0,0,0,0,0,0,0,0
10100,1180000.0,2001.0,6,6.0,2.0,14.7,2.0,3152.0,453.0,1,0,0,0,0,0,0,0,0,0
10105,957500.0,1892.0,2,2.0,1.0,4.6,1.0,3181.0,136.0,0,0,0,0,0,1,0,0,0,0
10106,2080000.0,1905.0,3,3.0,2.0,4.6,2.0,3181.0,754.0,0,0,0,0,0,1,0,0,0,0
10107,852000.0,1990.0,3,3.0,2.0,12.7,2.0,3085.0,629.0,0,0,1,0,0,0,0,0,0,0
10108,505000.0,1970.0,2,2.0,1.0,3.0,1.0,3067.0,0.0,0,0,1,0,0,0,0,0,0,1
10109,1402500.0,1960.0,3,3.0,1.0,3.0,1.0,3067.0,270.0,0,0,1,0,0,0,0,0,0,0
10110,2905000.0,2010.0,5,5.0,3.0,7.5,2.0,3040.0,557.0,0,0,0,0,0,0,1,0,0,0
10111,650000.0,1950.0,2,2.0,1.0,10.4,3.0,3042.0,374.0,0,0,0,0,0,0,1,0,0,0
10112,856000.0,2011.0,3,3.0,2.0,10.4,1.0,3042.0,300.0,0,0,0,0,0,0,1,0,1,0
10113,1505000.0,1890.0,3,3.0,1.0,3.0,1.0,3206.0,149.0,0,0,0,0,0,1,0,0,0,0
10115,600000.0,2013.0,3,3.0,2.0,10.5,2.0,3020.0,247.0,0,0,0,0,0,0,1,0,0,1
10117,1005000.0,1960.0,3,3.0,1.0,11.0,4.0,3018.0,575.0,0,0,0,0,0,0,1,0,0,0
10118,410000.0,1967.0,2,2.0,1.0,6.3,0.0,3143.0,1097.0,0,0,0,0,0,1,0,0,0,1
10120,1850000.0,1952.0,3,3.0,2.0,6.3,2.0,3143.0,348.0,0,0,0,0,0,1,0,0,0,0
10121,1530000.0,1915.0,3,3.0,2.0,4.3,1.0,3032.0,257.0,0,0,0,0,0,0,1,0,0,0
10122,865000.0,1910.0,3,3.0,1.0,4.3,0.0,3032.0,217.0,0,0,0,0,0,0,1,0,0,0
10124,1082000.0,2000.0,3,3.0,2.0,4.3,2.0,3032.0,254.0,0,0,0,0,0,0,1,0,0,0
10128,835000.0,1960.0,4,4.0,2.0,9.5,2.0,3034.0,573.0,0,0,0,0,0,0,1,0,0,0
10130,725000.0,1975.0,2,2.0,1.0,7.9,1.0,3103.0,136.0,0,0,0,0,0,1,0,0,0,1
10131,602000.0,1960.0,2,2.0,1.0,7.9,1.0,3103.0,1129.0,0,0,0,0,0,1,0,0,0,1
10132,830000.0,2007.0,2,2.0,2.0,7.9,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,1
10133,1300000.0,1985.0,3,3.0,2.0,9.7,2.0,3104.0,975.0,0,0,0,0,0,1,0,0,0,0
10134,1330000.0,2001.0,3,3.0,2.0,9.7,1.0,3104.0,260.0,0,0,0,0,0,1,0,0,1,0
10135,2050000.0,2006.0,4,4.0,3.0,9.7,2.0,3104.0,526.0,0,0,0,0,0,1,0,0,0,0
10136,1940000.0,1940.0,5,5.0,2.0,9.7,1.0,3104.0,629.0,0,0,0,0,0,1,0,0,0,0
10137,1590000.0,1955.0,3,3.0,1.0,9.7,1.0,3104.0,697.0,0,0,0,0,0,1,0,0,0,0
10138,725000.0,1970.0,2,2.0,1.0,9.7,1.0,3104.0,134.0,0,0,0,0,0,1,0,0,0,1
10140,705000.0,1975.0,4,4.0,2.0,23.2,4.0,3153.0,765.0,1,0,0,0,0,0,0,0,0,0
10141,2200000.0,2014.0,4,4.0,3.0,17.3,2.0,3193.0,704.0,0,0,0,0,0,1,0,0,0,0
10144,420000.0,1970.0,2,2.0,1.0,11.4,1.0,3204.0,0.0,0,0,0,0,0,1,0,0,0,1
10145,1479000.0,1920.0,4,4.0,2.0,11.4,2.0,3204.0,603.0,0,0,0,0,0,1,0,0,0,0
10147,1350000.0,1950.0,4,4.0,3.0,11.4,2.0,3204.0,557.0,0,0,0,0,0,1,0,0,0,0
10149,1655000.0,2003.0,4,4.0,2.0,13.8,5.0,3165.0,612.0,0,0,0,0,0,1,0,0,0,0
10150,1430000.0,1950.0,3,3.0,2.0,13.8,2.0,3165.0,614.0,0,0,0,0,0,1,0,0,0,0
10152,667000.0,1977.0,4,4.0,2.0,35.2,2.0,3806.0,792.0,0,1,0,0,0,0,0,0,0,0
10153,740000.0,2004.0,4,4.0,2.0,35.2,2.0,3806.0,796.0,0,1,0,0,0,0,0,0,0,0
10154,1080000.0,1980.0,3,3.0,2.0,17.3,2.0,3193.0,328.0,0,0,0,0,0,1,0,0,0,1
10163,1750800.0,2012.0,3,3.0,4.0,10.3,2.0,3187.0,424.0,0,0,0,0,0,1,0,0,0,0
10165,1605000.0,1948.0,4,4.0,1.0,10.3,2.0,3187.0,606.0,0,0,0,0,0,1,0,0,0,0
10166,1035000.0,1985.0,2,2.0,1.0,10.3,1.0,3187.0,542.0,0,0,0,0,0,1,0,0,0,0
10167,505000.0,2000.0,3,3.0,1.0,14.0,1.0,3047.0,546.0,0,0,1,0,0,0,0,0,0,0
10168,663000.0,2010.0,3,3.0,2.0,6.4,2.0,3012.0,244.0,0,0,0,0,0,0,1,0,1,0
10169,860000.0,1890.0,2,2.0,1.0,5.2,1.0,3056.0,245.0,0,0,1,0,0,0,0,0,0,0
10174,2545000.0,1995.0,5,5.0,3.0,5.2,4.0,3056.0,957.0,0,0,1,0,0,0,0,0,0,0
10175,1405000.0,1920.0,3,3.0,2.0,5.2,2.0,3056.0,401.0,0,0,1,0,0,0,0,0,0,0
10176,460000.0,1970.0,2,2.0,1.0,5.2,1.0,3056.0,69.0,0,0,1,0,0,0,0,0,0,1
10177,1210000.0,1920.0,4,4.0,2.0,4.0,2.0,3057.0,425.0,0,0,1,0,0,0,0,0,0,0
10180,460000.0,1970.0,2,2.0,1.0,5.2,1.0,3055.0,54.0,0,0,1,0,0,0,0,0,0,1
10181,263100.0,1975.0,1,1.0,1.0,5.2,1.0,3055.0,41.0,0,0,1,0,0,0,0,0,0,1
10182,1075000.0,1940.0,5,5.0,1.0,5.2,1.0,3055.0,441.0,0,0,1,0,0,0,0,0,0,0
10183,950000.0,2011.0,4,4.0,2.0,10.8,2.0,3105.0,189.0,1,0,0,0,0,0,0,0,1,0
10184,1310000.0,1999.0,1,1.0,1.0,10.8,1.0,3105.0,604.0,1,0,0,0,0,0,0,0,0,0
10186,880000.0,2004.0,4,4.0,2.0,12.1,2.0,3083.0,520.0,0,0,1,0,0,0,0,0,0,0
10188,1837500.0,2014.0,3,3.0,2.0,2.4,1.0,3121.0,93.0,0,0,1,0,0,0,0,0,0,0
10189,593000.0,2007.0,3,4.0,2.0,14.8,2.0,3023.0,480.0,0,0,0,0,0,0,1,0,0,0
10192,1642000.0,1950.0,7,7.0,4.0,10.4,2.0,3125.0,765.0,0,0,0,0,0,1,0,0,0,0
10194,780000.0,1999.0,3,3.0,2.0,14.7,2.0,3151.0,306.0,1,0,0,0,0,0,0,0,1,0
10197,1290000.0,1997.0,3,3.0,2.0,7.7,2.0,3124.0,321.0,0,0,0,0,0,1,0,0,0,0
10198,1930000.0,1910.0,3,3.0,2.0,8.4,1.0,3126.0,359.0,0,0,0,0,0,1,0,0,0,0
10199,2408000.0,1945.0,4,4.0,2.0,8.4,2.0,3126.0,654.0,0,0,0,0,0,1,0,0,0,0
10200,4750000.0,1996.0,4,4.0,3.0,8.4,2.0,3126.0,967.0,0,0,0,0,0,1,0,0,0,0
10202,1100000.0,2008.0,2,2.0,2.0,1.6,2.0,3053.0,0.0,0,0,1,0,0,0,0,0,0,1
10204,1042000.0,2008.0,3,3.0,2.0,10.1,2.0,3163.0,0.0,0,0,0,0,0,1,0,0,0,1
10205,1450000.0,1940.0,3,3.0,2.0,10.1,2.0,3163.0,621.0,0,0,0,0,0,1,0,0,0,0
10206,525000.0,2010.0,4,4.0,2.0,34.9,2.0,3201.0,550.0,0,0,0,0,1,0,0,0,0,0
10208,300000.0,1960.0,2,2.0,1.0,8.4,1.0,3145.0,1961.0,0,0,0,0,0,1,0,0,0,1
10209,1417500.0,1900.0,2,2.0,1.0,7.8,2.0,3161.0,307.0,0,0,0,0,0,1,0,0,0,0
10211,510000.0,1970.0,2,2.0,1.0,11.7,2.0,3148.0,897.0,0,0,0,0,0,1,0,0,0,0
10213,601000.0,1972.0,2,2.0,1.0,17.9,1.0,3192.0,1078.0,0,0,0,0,0,1,0,0,0,1
10214,1145000.0,1950.0,3,3.0,1.0,17.9,2.0,3192.0,584.0,0,0,0,0,0,1,0,0,0,0
10216,911982.0,1996.0,4,4.0,2.0,27.1,3.0,3116.0,734.0,0,1,0,0,0,0,0,0,0,0
10217,1040000.0,1970.0,4,4.0,2.0,16.7,2.0,3168.0,735.0,0,0,0,0,1,0,0,0,0,0
10218,700000.0,2006.0,3,3.0,2.0,17.5,2.0,3169.0,363.0,0,0,0,0,1,0,0,0,0,1
10219,1460000.0,1900.0,3,3.0,1.0,3.6,0.0,3068.0,192.0,0,0,1,0,0,0,0,0,0,0
10220,556000.0,1968.0,2,2.0,1.0,3.6,0.0,3068.0,0.0,0,0,1,0,0,0,0,0,0,1
10223,865000.0,1960.0,3,3.0,2.0,6.7,2.0,3058.0,677.0,0,0,1,0,0,0,0,0,0,0
10225,1135000.0,1880.0,2,2.0,1.0,2.0,0.0,3066.0,144.0,0,0,1,0,0,0,0,0,0,0
10226,900000.0,1890.0,2,2.0,1.0,2.0,0.0,3066.0,139.0,0,0,1,0,0,0,0,0,0,0
10228,499000.0,1990.0,3,3.0,2.0,20.6,0.0,3064.0,598.0,0,0,1,0,0,0,0,0,0,0
10229,506000.0,1997.0,6,6.0,2.0,20.6,2.0,3064.0,655.0,0,0,1,0,0,0,0,0,0,0
10230,430000.0,2010.0,3,3.0,2.0,20.6,1.0,3064.0,280.0,0,0,1,0,0,0,0,0,0,0
10231,420000.0,2010.0,3,3.0,2.0,20.6,2.0,3064.0,219.0,0,0,1,0,0,0,0,0,1,0
10232,570000.0,2007.0,2,2.0,2.0,2.4,1.0,3121.0,0.0,0,0,1,0,0,0,0,0,0,1
10233,1253000.0,1900.0,2,2.0,1.0,2.4,2.0,3121.0,155.0,0,0,1,0,0,0,0,0,0,0
10235,637000.0,1960.0,3,3.0,1.0,23.0,2.0,3136.0,455.0,1,0,0,0,0,0,0,0,0,0
10236,905000.0,1985.0,4,4.0,2.0,23.0,2.0,3136.0,731.0,1,0,0,0,0,0,0,0,0,0
10237,835000.0,1950.0,4,4.0,1.0,23.0,2.0,3136.0,1717.0,1,0,0,0,0,0,0,0,0,0
10243,610000.0,2010.0,4,4.0,2.0,14.7,2.0,3030.0,528.0,0,0,0,0,0,0,1,0,0,0
10245,1255000.0,2004.0,4,4.0,2.0,22.2,3.0,3172.0,624.0,0,0,0,0,1,0,0,0,0,0
10246,595000.0,1980.0,2,2.0,1.0,22.2,1.0,3172.0,2256.0,0,0,0,0,1,0,0,0,0,1
10250,871000.0,2010.0,3,3.0,2.0,14.3,2.0,3109.0,195.0,1,0,0,0,0,0,0,0,0,1
10251,1451000.0,1960.0,3,3.0,2.0,14.3,2.0,3109.0,695.0,1,0,0,0,0,0,0,0,0,0
10252,1385000.0,1966.0,3,3.0,2.0,14.3,3.0,3109.0,654.0,1,0,0,0,0,0,0,0,0,0
10253,1360000.0,2007.0,3,3.0,2.0,14.3,2.0,3109.0,402.0,1,0,0,0,0,0,0,0,0,0
10255,1850000.0,2011.0,6,6.0,4.0,27.0,4.0,3196.0,840.0,0,0,0,0,1,0,0,0,0,0
10256,612500.0,1975.0,2,2.0,1.0,27.0,2.0,3196.0,421.0,0,0,0,0,1,0,0,0,0,1
10259,855000.0,1980.0,6,6.0,3.0,18.0,3.0,3095.0,804.0,1,0,0,0,0,0,0,0,0,0
10260,855000.0,1985.0,3,3.0,1.0,18.0,1.0,3095.0,654.0,1,0,0,0,0,0,0,0,0,0
10261,895000.0,1995.0,4,4.0,3.0,18.0,2.0,3095.0,792.0,1,0,0,0,0,0,0,0,0,0
10263,902000.0,1940.0,2,2.0,1.0,7.2,0.0,3184.0,702.0,0,0,0,0,0,1,0,0,0,1
10264,1410000.0,1930.0,2,2.0,1.0,7.2,1.0,3184.0,249.0,0,0,0,0,0,1,0,0,0,0
10266,1360000.0,1997.0,3,3.0,2.0,7.2,2.0,3184.0,797.0,0,0,0,0,0,1,0,0,1,0
10267,500000.0,1975.0,3,3.0,2.0,19.6,2.0,3076.0,553.0,0,0,1,0,0,0,0,0,0,0
10268,573000.0,1990.0,3,3.0,2.0,19.6,2.0,3076.0,637.0,0,0,1,0,0,0,0,0,0,0
10269,380500.0,2013.0,3,3.0,2.0,19.6,1.0,3076.0,156.0,0,0,1,0,0,0,0,0,0,1
10271,465000.0,2005.0,3,3.0,2.0,19.6,1.0,3076.0,606.0,0,0,1,0,0,0,0,0,0,0
10272,545000.0,1985.0,4,4.0,2.0,19.6,2.0,3076.0,635.0,0,0,1,0,0,0,0,0,0,0
10274,1980000.0,1950.0,2,2.0,1.0,7.5,6.0,3040.0,856.0,0,0,0,0,0,0,1,0,0,0
10275,830000.0,2011.0,3,3.0,2.0,7.5,1.0,3040.0,176.0,0,0,0,0,0,0,1,0,1,0
10276,886000.0,2007.0,3,3.0,2.0,7.5,1.0,3040.0,173.0,0,0,0,0,0,0,1,0,0,0
10277,280000.0,1970.0,1,1.0,1.0,7.5,1.0,3040.0,28.0,0,0,0,0,0,0,1,0,0,1
10279,445000.0,1970.0,2,2.0,1.0,8.2,1.0,3041.0,92.0,0,0,0,0,0,0,1,0,0,1
10280,1050000.0,1940.0,3,3.0,3.0,7.5,1.0,3040.0,846.0,0,0,0,0,0,0,1,0,0,0
10282,800000.0,1960.0,4,4.0,2.0,13.1,4.0,3060.0,625.0,0,0,1,0,0,0,0,0,0,0
10284,786000.0,1960.0,2,2.0,1.0,13.1,4.0,3060.0,687.0,0,0,1,0,0,0,0,0,0,0
10285,577000.0,2003.0,3,3.0,1.0,13.1,1.0,3060.0,164.0,0,0,1,0,0,0,0,0,1,0
10287,617000.0,2011.0,2,2.0,2.0,24.8,1.0,3156.0,306.0,1,0,0,0,0,0,0,0,0,1
10291,990000.0,1900.0,2,2.0,1.0,3.4,1.0,3031.0,180.0,0,0,1,0,0,0,0,0,0,0
10293,455000.0,2010.0,2,2.0,1.0,5.1,1.0,3011.0,43.0,0,0,0,0,0,0,1,0,1,0
10294,680000.0,2001.0,2,2.0,1.0,15.4,1.0,3131.0,189.0,1,0,0,0,0,0,0,0,0,0
10299,1400000.0,1890.0,4,4.0,3.0,38.0,2.0,3199.0,1659.0,0,0,0,0,1,0,0,0,0,0
10301,755000.0,1975.0,3,3.0,1.0,12.9,1.0,3043.0,935.0,0,0,0,0,0,0,1,0,0,0
10302,635000.0,1980.0,4,4.0,2.0,12.9,2.0,3043.0,634.0,0,0,0,0,0,0,1,0,0,0
10303,762000.0,1875.0,2,2.0,1.0,7.3,1.0,3146.0,730.0,0,0,0,0,0,1,0,0,0,1
10306,1501000.0,1995.0,3,3.0,2.0,7.3,2.0,3146.0,313.0,0,0,0,0,0,1,0,0,1,0
10312,1100000.0,1961.0,4,4.0,2.0,16.7,2.0,3150.0,726.0,1,0,0,0,0,0,0,0,0,0
10313,1135000.0,1980.0,3,3.0,2.0,16.7,2.0,3150.0,328.0,1,0,0,0,0,0,0,0,0,1
10315,865000.0,1960.0,3,3.0,1.0,11.2,1.0,3046.0,746.0,0,0,1,0,0,0,0,0,0,0
10316,362500.0,1980.0,1,1.0,1.0,11.2,1.0,3046.0,124.0,0,0,1,0,0,0,0,0,0,1
10317,922000.0,1960.0,3,3.0,1.0,11.2,1.0,3046.0,584.0,0,0,1,0,0,0,0,0,0,0
10319,963500.0,1960.0,3,3.0,2.0,11.2,6.0,3046.0,697.0,0,0,1,0,0,0,0,0,0,0
10321,740000.0,1962.0,3,3.0,1.0,16.1,3.0,3088.0,580.0,0,0,1,0,0,0,0,0,0,0
10322,750000.0,1980.0,5,5.0,2.0,20.4,2.0,3059.0,877.0,0,0,1,0,0,0,0,0,0,0
10323,730000.0,2004.0,4,4.0,2.0,20.4,1.0,3059.0,633.0,0,0,1,0,0,0,0,0,0,0
10324,770000.0,1985.0,3,3.0,2.0,20.4,2.0,3059.0,711.0,0,0,1,0,0,0,0,0,0,0
10325,550000.0,2013.0,3,3.0,2.0,20.4,2.0,3059.0,392.0,0,0,1,0,0,0,0,0,0,0
10329,2550000.0,1925.0,4,4.0,2.0,13.8,2.0,3188.0,726.0,0,0,0,0,0,1,0,0,0,0
10332,2800000.0,1910.0,4,4.0,2.0,5.3,2.0,3122.0,750.0,0,0,0,0,0,1,0,0,0,0
10334,2402500.0,1900.0,3,3.0,2.0,5.3,2.0,3122.0,273.0,0,0,0,0,0,1,0,0,0,0
10335,1955000.0,1890.0,3,3.0,1.0,5.3,2.0,3122.0,261.0,0,0,0,0,0,1,0,0,0,0
10336,1702000.0,1900.0,3,3.0,1.0,5.3,2.0,3122.0,290.0,0,0,0,0,0,1,0,0,0,0
10338,3399000.0,2002.0,4,4.0,2.0,5.3,2.0,3122.0,446.0,0,0,0,0,0,1,0,0,0,0
10341,802500.0,1970.0,2,2.0,1.0,6.2,2.0,3123.0,966.0,0,0,0,0,0,1,0,0,0,1
10342,441000.0,1960.0,1,1.0,1.0,6.2,0.0,3123.0,0.0,0,0,0,0,0,1,0,0,0,1
10344,500000.0,1970.0,2,2.0,1.0,6.2,1.0,3123.0,1324.0,0,0,0,0,0,1,0,0,0,1
10345,738000.0,1985.0,2,2.0,1.0,8.9,2.0,3084.0,154.0,1,0,0,0,0,0,0,0,1,0
10347,800000.0,1945.0,3,3.0,1.0,8.8,0.0,3081.0,583.0,1,0,0,0,0,0,0,0,0,0
10348,680000.0,2013.0,2,2.0,1.0,8.8,1.0,3081.0,129.0,1,0,0,0,0,0,0,0,1,0
10351,605000.0,1960.0,3,3.0,1.0,8.8,2.0,3081.0,377.0,1,0,0,0,0,0,0,0,0,0
10352,580000.0,1950.0,3,3.0,1.0,8.8,2.0,3081.0,429.0,1,0,0,0,0,0,0,0,0,0
10355,1600000.0,1960.0,3,3.0,2.0,16.0,3.0,3190.0,598.0,0,0,0,0,0,1,0,0,0,0
10356,677000.0,1999.0,4,4.0,2.0,18.0,2.0,3037.0,661.0,0,0,0,0,0,0,1,0,0,0
10357,737500.0,2004.0,4,4.0,2.0,18.0,2.0,3037.0,704.0,0,0,0,0,0,0,1,0,0,0
10358,520000.0,1999.0,3,3.0,2.0,18.4,2.0,3029.0,530.0,0,0,0,0,0,0,1,0,0,0
10359,553100.0,1974.0,3,3.0,2.0,18.4,2.0,3029.0,540.0,0,0,0,0,0,0,1,0,0,0
10361,505000.0,1995.0,3,3.0,1.0,18.4,1.0,3029.0,663.0,0,0,0,0,0,0,1,0,0,0
10363,680000.0,1990.0,4,4.0,2.0,18.4,3.0,3029.0,800.0,0,0,0,0,0,0,1,0,0,0
10365,442500.0,1980.0,3,3.0,1.0,18.4,2.0,3029.0,537.0,0,0,0,0,0,0,1,0,0,0
10366,1203500.0,2000.0,3,3.0,2.0,12.3,2.0,3166.0,311.0,0,0,0,0,0,1,0,0,0,1
10368,1475000.0,1950.0,3,3.0,1.0,7.8,2.0,3079.0,424.0,1,0,0,0,0,0,0,0,0,0
10369,1640000.0,1930.0,3,3.0,1.0,7.8,2.0,3079.0,617.0,1,0,0,0,0,0,0,0,0,0
10370,590500.0,1960.0,3,3.0,1.0,14.0,1.0,3047.0,708.0,0,0,1,0,0,0,0,0,0,0
10371,895000.0,1965.0,3,3.0,1.0,14.5,1.0,3036.0,589.0,0,0,0,0,0,0,1,0,0,0
10372,790000.0,1980.0,4,4.0,2.0,15.5,3.0,3038.0,696.0,0,0,0,0,0,0,1,0,0,0
10373,825000.0,1965.0,3,3.0,1.0,11.7,0.0,3033.0,534.0,0,0,0,0,0,0,1,0,0,0
10377,400000.0,2008.0,1,1.0,1.0,3.4,1.0,3031.0,0.0,0,0,1,0,0,0,0,0,0,1
10378,715000.0,2006.0,1,1.0,1.0,3.4,0.0,3031.0,91.0,0,0,1,0,0,0,0,0,1,0
10379,1300000.0,1920.0,3,3.0,1.0,5.4,2.0,3101.0,257.0,0,0,0,0,0,1,0,0,0,0
10382,825000.0,1995.0,2,2.0,1.0,5.4,3.0,3101.0,193.0,0,0,0,0,0,1,0,0,1,0
10386,2258000.0,1910.0,4,4.0,1.0,7.3,2.0,3102.0,836.0,0,0,0,0,0,1,0,0,0,0
10388,1250000.0,2005.0,4,4.0,2.0,25.2,2.0,3173.0,560.0,0,0,0,0,1,0,0,0,0,0
10389,520000.0,1972.0,5,5.0,2.0,14.0,3.0,3021.0,545.0,0,0,0,0,0,0,1,0,0,0
10390,1218000.0,1994.0,4,4.0,2.0,23.3,2.0,3180.0,900.0,1,0,0,0,0,0,0,0,0,0
10393,600000.0,1980.0,3,3.0,2.0,16.3,2.0,3075.0,534.0,0,0,1,0,0,0,0,0,0,0
10394,487000.0,1970.0,3,3.0,1.0,16.3,1.0,3075.0,533.0,0,0,1,0,0,0,0,0,0,0
10395,572000.0,1975.0,3,3.0,1.0,16.3,2.0,3075.0,640.0,0,0,1,0,0,0,0,0,0,0
10396,650000.0,1995.0,2,2.0,2.0,14.6,2.0,3093.0,248.0,1,0,0,0,0,0,0,0,0,1
10399,1700000.0,1920.0,3,3.0,2.0,5.9,0.0,3144.0,312.0,0,0,0,0,0,1,0,0,0,0
10400,1060000.0,1980.0,3,3.0,1.0,8.4,1.0,3145.0,206.0,0,0,0,0,0,1,0,0,1,0
10402,530000.0,1980.0,2,2.0,1.0,4.3,1.0,3032.0,81.0,0,0,0,0,0,0,1,0,0,1
10403,450000.0,1940.0,2,2.0,1.0,4.3,1.0,3032.0,0.0,0,0,0,0,0,0,1,0,0,1
10405,353000.0,2000.0,2,2.0,1.0,4.3,1.0,3032.0,4977.0,0,0,0,0,0,0,1,0,0,1
10406,1250000.0,1920.0,2,2.0,1.0,11.4,2.0,3204.0,368.0,0,0,0,0,0,1,0,0,0,0
